#S 1
#D #D Sat Nov 2 15:25:30 2024
#U blowerT 25.0
#V signal fl
#V reference tr
#V E0 24353.538239071648
#V refE0 24350.0
#V blowerT 25.0
#V J0 165668859985.5537
#L E               x
   2.491539e+04    -4.792367e-03
   2.491638e+04    -1.087302e-03
   2.491735e+04    +2.501209e-03
   2.491836e+04    +3.743107e-03
   2.491940e+04    -1.601103e-03
   2.492044e+04    -3.576918e-04
   2.492148e+04    -8.813819e-04
   2.492249e+04    +3.098160e-03
   2.492350e+04    -6.942302e-03
   2.492453e+04    +2.455644e-03
   2.492549e+04    -3.095657e-04
   2.492647e+04    +5.635971e-04
   2.492756e+04    -1.230468e-03
   2.492860e+04    -1.274610e-03
   2.492961e+04    -1.501546e-03
   2.493063e+04    -6.138200e-03
   2.493165e+04    -9.227797e-04
   2.493266e+04    -1.414282e-03
   2.493374e+04    -1.287457e-03
   2.493478e+04    +7.779303e-05
   2.493584e+04    -3.649438e-03
   2.493683e+04    -3.007767e-03
   2.493786e+04    +1.793104e-03
   2.493887e+04    -3.802944e-03
   2.493995e+04    -8.802911e-04
   2.494088e+04    +3.680596e-03
   2.494193e+04    -5.772935e-04
   2.494294e+04    +2.285868e-03
   2.494403e+04    -3.002251e-03
   2.494501e+04    -2.028055e-03
   2.494610e+04    -3.666033e-03
   2.494706e+04    -9.538896e-04
   2.494805e+04    +5.031767e-04
   2.494910e+04    -3.060735e-03
   2.495013e+04    -1.426953e-03
   2.495110e+04    -7.042576e-05
   2.495214e+04    -1.154979e-03
   2.495313e+04    +1.371979e-03
   2.495416e+04    +5.303565e-04
   2.495520e+04    -6.575215e-03
   2.495630e+04    +1.536441e-03
   2.495723e+04    -1.143570e-03
   2.495828e+04    +5.197970e-04
   2.495926e+04    -5.015964e-03
   2.496022e+04    -1.364960e-03
   2.496129e+04    -1.024230e-04
   2.496226e+04    -2.708758e-04
   2.496333e+04    +4.729325e-03
   2.496437e+04    -3.050353e-04
   2.496542e+04    -2.739196e-03
   2.496638e+04    +4.433118e-04
   2.496750e+04    +4.515485e-03
   2.496851e+04    -2.293723e-03
   2.496953e+04    -4.909351e-04
   2.497061e+04    -4.444543e-03
   2.497154e+04    -1.142065e-03
   2.497255e+04    -5.142373e-03
   2.497365e+04    +7.041914e-03
   2.497462e+04    +4.905759e-04
   2.497569e+04    -1.009906e-04
   2.497669e+04    -4.590539e-03
   2.497770e+04    +4.123081e-03
   2.497872e+04    -3.694295e-03
   2.497976e+04    +3.140534e-03
   2.498075e+04    +9.342469e-04
   2.498172e+04    -6.965708e-04
   2.498278e+04    +6.009105e-03
   2.498375e+04    -4.670702e-03
   2.498479e+04    +3.390112e-03
   2.498579e+04    +5.460536e-04
   2.498680e+04    +1.743950e-03
   2.498784e+04    +1.222135e-03
   2.498891e+04    +3.623888e-03
   2.498990e+04    +6.958264e-03
   2.499088e+04    +2.573112e-03
   2.499186e+04    -1.466849e-03
   2.499293e+04    +1.550726e-03
   2.499394e+04    +3.173501e-03
   2.499494e+04    -3.629222e-03
   2.499598e+04    +5.521936e-03
   2.499692e+04    -2.421914e-03
   2.499797e+04    +4.328500e-03
   2.499904e+04    -2.317887e-03
   2.500005e+04    -2.816230e-03
   2.500104e+04    -2.670255e-03
   2.500204e+04    +3.014325e-03
   2.500307e+04    +4.478625e-03
   2.500408e+04    +4.965898e-03
   2.500512e+04    -1.744725e-03
   2.500614e+04    +3.122346e-03
   2.500716e+04    -3.003092e-04
   2.500821e+04    -3.094484e-03
   2.500920e+04    -3.109445e-03
   2.501019e+04    -3.541379e-03
   2.501125e+04    -6.447552e-03
   2.501218e+04    +3.235460e-03
   2.501319e+04    -2.784324e-03
   2.501422e+04    -6.772805e-04
   2.501524e+04    -1.280581e-03
   2.501629e+04    -7.221176e-03
   2.501728e+04    +6.319965e-03
   2.501827e+04    -1.178971e-03
   2.501929e+04    -7.788774e-05
   2.502028e+04    +5.064031e-04
   2.502132e+04    +1.288729e-03
   2.502229e+04    -7.264223e-04
   2.502336e+04    +7.031730e-04
   2.502434e+04    +8.392515e-03
   2.502533e+04    +5.489544e-04
   2.502638e+04    -1.220541e-04
   2.502740e+04    +3.325288e-04
   2.502841e+04    +5.529853e-03
   2.502941e+04    +2.087555e-04
   2.503038e+04    -1.058296e-02
   2.503143e+04    -1.058155e-02
   2.503243e+04    +8.926654e-03
   2.503348e+04    +8.640318e-04
   2.503449e+04    -2.574539e-03
   2.503550e+04    +2.200272e-03
   2.503654e+04    +3.121008e-03
   2.503754e+04    +4.298044e-03
   2.503865e+04    +2.439818e-03
   2.503961e+04    +2.959342e-03
   2.504064e+04    -7.795603e-04
   2.504168e+04    -5.017364e-04
   2.504270e+04    +1.086236e-03
   2.504366e+04    +3.312774e-03
   2.504465e+04    +1.702379e-03
   2.504570e+04    -9.293173e-04
   2.504680e+04    +1.556825e-03
   2.504776e+04    -3.173672e-03
   2.504876e+04    -3.030863e-03
   2.504980e+04    +6.141672e-04
   2.505077e+04    +6.068994e-03
   2.505181e+04    -1.347987e-03
   2.505284e+04    +9.183032e-04
   2.505383e+04    +1.688969e-03
   2.505486e+04    +4.081074e-03
   2.505584e+04    -2.619644e-03
   2.505692e+04    +1.381584e-03
   2.505793e+04    -1.660642e-03
   2.505894e+04    +5.707814e-04
   2.505997e+04    -7.568744e-04
   2.506098e+04    +8.908521e-04
   2.506203e+04    +2.373446e-03
   2.506308e+04    -2.921768e-03
   2.506409e+04    -6.537166e-03
   2.506513e+04    +9.420745e-04
   2.506611e+04    +9.930740e-03
   2.506715e+04    +1.764593e-03
   2.506817e+04    -2.472236e-03
   2.506923e+04    -2.187022e-03
   2.507022e+04    +1.418777e-03
   2.507123e+04    +1.841903e-03
   2.507226e+04    +4.733637e-03
   2.507329e+04    +5.862321e-03
   2.507434e+04    +1.266298e-03
   2.507539e+04    +7.289304e-03
   2.507641e+04    -1.060701e-03
   2.507747e+04    +4.714982e-03
   2.507844e+04    +6.646048e-04
   2.507949e+04    -3.522632e-03
   2.508050e+04    +3.039984e-03
   2.508157e+04    +6.431336e-04
   2.508258e+04    +5.995143e-03
   2.508364e+04    -2.882250e-03
   2.508459e+04    +6.858592e-03
   2.508566e+04    +2.972167e-03
   2.508665e+04    +1.693621e-03
   2.508769e+04    +8.633001e-04
   2.508876e+04    +4.882661e-03
   2.508978e+04    -1.329105e-03
   2.509078e+04    +1.727851e-03
   2.509179e+04    -3.655893e-04
   2.509279e+04    +5.619079e-03
   2.509381e+04    +6.389652e-03
   2.509487e+04    +9.734417e-04
   2.509595e+04    +9.278464e-03
   2.509700e+04    +3.233586e-03
   2.509801e+04    +4.236085e-03
   2.509902e+04    +1.954049e-03
   2.510011e+04    +1.624942e-03
   2.510104e+04    +1.634483e-03
   2.510209e+04    +4.887206e-03
   2.510311e+04    +7.433641e-03
   2.510410e+04    +4.924472e-03
   2.510524e+04    +4.055315e-03
   2.510626e+04    +3.674548e-03
   2.510731e+04    +3.958101e-03
   2.510823e+04    +6.361551e-03
   2.510932e+04    -1.641583e-03
   2.511040e+04    +4.862209e-03
   2.511142e+04    +7.901077e-03
   2.511242e+04    +2.750882e-03
   2.511345e+04    +7.558351e-03
   2.511450e+04    -1.401147e-03
   2.511545e+04    +8.206056e-03
   2.511658e+04    +5.731123e-04
   2.511750e+04    +6.203010e-03
   2.511861e+04    +6.540959e-04
   2.511964e+04    -4.682561e-04
   2.512070e+04    +3.988512e-03
   2.512171e+04    +7.306042e-03
   2.512277e+04    +2.896231e-04
   2.512373e+04    +8.083233e-05
   2.512481e+04    +5.044090e-03
   2.512582e+04    +8.252826e-03
   2.512687e+04    +9.349721e-03
   2.512790e+04    +1.774877e-03
   2.512891e+04    +9.675365e-03
   2.512991e+04    +1.987449e-03
   2.513094e+04    +4.503352e-03
   2.513196e+04    +3.999771e-03
   2.513294e+04    +7.965172e-03
   2.513404e+04    -1.967458e-03
   2.513502e+04    +5.384655e-03
   2.513602e+04    +1.883697e-03
   2.513705e+04    +1.602801e-03
   2.513810e+04    +6.248157e-03
   2.513903e+04    +1.585195e-03
   2.514018e+04    +4.188861e-03
   2.514121e+04    +4.701125e-03
   2.514222e+04    -3.953651e-03
   2.514326e+04    +1.196181e-02
   2.514432e+04    -7.478485e-04
   2.514535e+04    +1.081359e-03
   2.514641e+04    -2.905002e-03
   2.514747e+04    +1.816625e-03
   2.514843e+04    +2.036145e-03
   2.514951e+04    +1.470875e-03
   2.515058e+04    +5.878195e-03
   2.515159e+04    +8.649433e-03
   2.515268e+04    -2.686526e-03
   2.515365e+04    +1.143072e-03
   2.515471e+04    +6.963674e-03
   2.515576e+04    +5.670631e-03
   2.515685e+04    +9.620041e-03
   2.515783e+04    -5.693982e-03
   2.515887e+04    -6.287190e-04
   2.515984e+04    +2.595627e-03
   2.516094e+04    -2.892984e-03
   2.516197e+04    +2.555612e-03
   2.516303e+04    +1.973125e-03
   2.516402e+04    +1.930909e-03
   2.516507e+04    +2.141224e-03
   2.516613e+04    +1.674924e-03
   2.516717e+04    +2.045580e-03
   2.516817e+04    +4.321434e-03
   2.516926e+04    +3.733267e-03
   2.517025e+04    +7.105094e-03
   2.517130e+04    +8.359684e-04
   2.517240e+04    +2.781144e-03
   2.517341e+04    +1.245830e-03
   2.517448e+04    -3.705277e-03
   2.517551e+04    -2.649678e-03
   2.517648e+04    +2.524486e-04
   2.517753e+04    +8.089756e-03
   2.517860e+04    +4.815515e-03
   2.517966e+04    +2.603929e-03
   2.518077e+04    +4.494822e-04
   2.518178e+04    -9.780622e-04
   2.518285e+04    +4.108444e-03
   2.518388e+04    +3.805023e-03
   2.518487e+04    +1.154991e-03
   2.518589e+04    -1.510775e-03
   2.518697e+04    -2.482335e-03
   2.518799e+04    -3.312484e-03
   2.518900e+04    +3.628147e-03
   2.519007e+04    +4.487224e-03
   2.519109e+04    +2.398759e-03
   2.519216e+04    -2.709383e-03
   2.519322e+04    +3.042326e-03
   2.519419e+04    +1.434472e-03
   2.519525e+04    +2.684755e-03
   2.519629e+04    +4.635140e-03
   2.519728e+04    +1.312179e-03
   2.519831e+04    +2.849418e-03
   2.519941e+04    +2.586044e-03
   2.520043e+04    +2.274273e-03
   2.520148e+04    +4.157514e-04
   2.520247e+04    +5.002198e-03
   2.520353e+04    +7.074941e-03
   2.520456e+04    +2.265311e-03
   2.520565e+04    +1.564530e-03
   2.520667e+04    +5.863974e-03
   2.520762e+04    +2.045931e-03
   2.520870e+04    +6.416179e-03
   2.520971e+04    -1.809608e-03
   2.521075e+04    -1.353653e-03
   2.521180e+04    -5.674200e-04
   2.521285e+04    +9.783528e-03
   2.521387e+04    +3.057570e-03
   2.521495e+04    -2.600830e-03
   2.521589e+04    +1.859291e-03
   2.521698e+04    +1.158873e-02
   2.521804e+04    +4.567310e-03
   2.521919e+04    +1.797003e-03
   2.522022e+04    +6.957963e-03
   2.522122e+04    +4.814073e-03
   2.522227e+04    +6.952992e-03
   2.522328e+04    +5.198560e-03
   2.522434e+04    +7.918022e-03
   2.522539e+04    +4.808244e-03
   2.522639e+04    +2.610176e-03
   2.522742e+04    +3.931416e-03
   2.522848e+04    +8.282612e-03
   2.522950e+04    +3.428012e-03
   2.523059e+04    -1.114499e-03
   2.523153e+04    +4.434200e-03
   2.523257e+04    -9.274364e-04
   2.523360e+04    -3.014405e-04
   2.523470e+04    +3.256519e-03
   2.523566e+04    +1.706750e-03
   2.523674e+04    +1.549694e-03
   2.523773e+04    +3.212828e-03
   2.523872e+04    -2.245762e-03
   2.523982e+04    +1.581362e-03
   2.524076e+04    +2.312669e-03
   2.524193e+04    -3.104236e-03
   2.524290e+04    -2.626334e-04
   2.524395e+04    +5.767078e-03
   2.524498e+04    +8.148036e-03
   2.524607e+04    +2.143668e-03
   2.524706e+04    +4.412720e-03
   2.524813e+04    +3.865317e-03
   2.524919e+04    +4.287434e-03
   2.525025e+04    +4.435507e-04
   2.525133e+04    +6.403822e-03
   2.525231e+04    +2.132240e-03
   2.525339e+04    +7.914146e-04
   2.525443e+04    -2.970522e-03
   2.525550e+04    +2.881723e-03
   2.525650e+04    +3.961263e-03
   2.525753e+04    +5.999027e-04
   2.525853e+04    +7.056906e-03
   2.525960e+04    +1.977531e-03
   2.526059e+04    +5.264390e-03
   2.526161e+04    +8.650249e-04
   2.526265e+04    +5.546897e-03
   2.526369e+04    +2.401417e-03
   2.526465e+04    +1.403813e-03
   2.526571e+04    +5.638292e-03
   2.526670e+04    -1.731453e-03
   2.526772e+04    +1.896910e-03
   2.526883e+04    -4.667810e-03
   2.526982e+04    -1.118695e-03
   2.527081e+04    +4.232135e-03
   2.527185e+04    +3.956491e-03
   2.527289e+04    +2.937504e-03
   2.527383e+04    -3.300455e-03
   2.527491e+04    +6.242921e-03
   2.527597e+04    -2.618410e-03
   2.527697e+04    +4.139350e-03
   2.527802e+04    +2.392573e-03
   2.527903e+04    +4.771748e-03
   2.528006e+04    +3.673863e-03
   2.528104e+04    +3.202616e-03
   2.528205e+04    +2.354686e-03
   2.528310e+04    -1.699633e-03
   2.528411e+04    +4.002909e-03
   2.528511e+04    +1.030620e-03
   2.528616e+04    +6.151198e-04
   2.528712e+04    +5.914297e-04
   2.528818e+04    +1.674141e-03
   2.528924e+04    -4.030830e-03
   2.529026e+04    -1.081027e-03
   2.529130e+04    +3.141745e-03
   2.529227e+04    +3.049941e-03
   2.529327e+04    +4.436281e-03
   2.529432e+04    +3.694272e-03
   2.529530e+04    +2.038711e-04
   2.529635e+04    -4.300382e-03
   2.529732e+04    +4.228465e-03
   2.529840e+04    +3.753956e-03
   2.529943e+04    +5.117815e-03
   2.530038e+04    +8.961792e-04
   2.530141e+04    -1.264252e-03
   2.530245e+04    +1.060827e-03
   2.530348e+04    -1.896894e-03
   2.530451e+04    +3.553260e-03
   2.530555e+04    +1.483499e-04
   2.530650e+04    -1.939468e-03
   2.530753e+04    +3.890576e-03
   2.530850e+04    -1.983739e-03
   2.530959e+04    -6.640754e-04
   2.531058e+04    -2.750602e-03
   2.531162e+04    -1.670132e-03
   2.531265e+04    +2.015875e-04
   2.531369e+04    -1.753263e-03
   2.531469e+04    -3.937791e-03
   2.531567e+04    +2.918416e-03
   2.531669e+04    -7.721848e-04
   2.531772e+04    +2.899873e-03
   2.531875e+04    -6.229151e-04
   2.531980e+04    -7.505839e-05
   2.532084e+04    -4.075200e-03
   2.532183e+04    +2.353986e-03
   2.532283e+04    +3.595540e-03
   2.532389e+04    +2.739232e-03
   2.532496e+04    -3.575165e-03
   2.532599e+04    +9.994346e-04
   2.532701e+04    -3.120539e-03
   2.532799e+04    +3.012551e-03
   2.532902e+04    -1.293634e-04
   2.533003e+04    -3.500990e-03
   2.533105e+04    +1.242219e-03
   2.533208e+04    -1.123968e-03
   2.533310e+04    -7.130412e-04
   2.533406e+04    +2.020539e-04
   2.533514e+04    +1.321612e-03
   2.533616e+04    -1.054992e-03
   2.533717e+04    +1.510150e-03
   2.533824e+04    -1.445214e-03
   2.533923e+04    +2.403625e-03
   2.534021e+04    +2.471065e-04
   2.534130e+04    +2.280554e-03
   2.534226e+04    -4.734062e-03
   2.534324e+04    +4.808895e-03
   2.534426e+04    +4.655277e-03
   2.534528e+04    +2.170080e-03
   2.534632e+04    +4.682992e-04
   2.534731e+04    +3.630640e-03
   2.534837e+04    -1.547656e-03
   2.534933e+04    -6.820474e-04
   2.535029e+04    +1.389394e-03
   2.535137e+04    -3.277096e-03
   2.535236e+04    -1.021790e-03
   2.535337e+04    +3.584562e-03
   2.535436e+04    -4.090073e-04
   2.535537e+04    -8.091938e-03
   2.535641e+04    +2.671716e-03
   2.535737e+04    +5.240901e-03
   2.535841e+04    -5.547601e-03
   2.535947e+04    -3.520549e-03
   2.536051e+04    -4.733882e-03
   2.536153e+04    +2.477178e-03
   2.536258e+04    +7.390425e-03
   2.536360e+04    +1.463570e-03
   2.536464e+04    +1.710809e-03
   2.536564e+04    -5.167451e-03
   2.536670e+04    +4.453949e-03
   2.536777e+04    -3.153720e-04
   2.536878e+04    +5.868892e-04
   2.536985e+04    -9.368167e-03
   2.537094e+04    +1.900676e-03
   2.537192e+04    +1.897031e-03
   2.537293e+04    +5.306770e-03
   2.537397e+04    +2.712866e-03
   2.537501e+04    -1.550493e-03
   2.537608e+04    +7.919562e-03
   2.537704e+04    -3.057108e-03
   2.537812e+04    -3.216814e-03
   2.537910e+04    -1.429774e-03
   2.538020e+04    -1.197185e-03
   2.538128e+04    -8.250572e-03
   2.538226e+04    -7.443184e-03
   2.538328e+04    +9.045329e-05
   2.538431e+04    -4.042853e-03
   2.538538e+04    +7.482818e-03
   2.538638e+04    -3.755057e-03
   2.538745e+04    -3.042720e-03
   2.538851e+04    +9.435409e-04
   2.538950e+04    -5.400312e-03
   2.539059e+04    -4.117025e-03
   2.539158e+04    -7.140580e-04
   2.539264e+04    +4.994248e-04
   2.539370e+04    -3.244646e-03
   2.539481e+04    -4.357553e-03
   2.539584e+04    -9.440573e-04
   2.539690e+04    -5.630811e-03
   2.539793e+04    -1.609952e-03
   2.539893e+04    -3.848711e-03
   2.540003e+04    +6.225002e-05
   2.540108e+04    -1.252397e-03
   2.540208e+04    -8.601745e-03
   2.540314e+04    -3.605657e-03
   2.540419e+04    -9.506358e-04
   2.540527e+04    -1.175148e-03
   2.540633e+04    -2.997556e-03
   2.540736e+04    +2.855863e-03
   2.540839e+04    -5.272748e-03
   2.540944e+04    -5.311722e-03
   2.541046e+04    -5.273965e-03
   2.541154e+04    -1.083679e-02
   2.541258e+04    -2.899502e-03
   2.541358e+04    -4.307327e-03
   2.541465e+04    +1.668986e-03
   2.541570e+04    -3.533897e-04
   2.541672e+04    +8.806407e-04
   2.541774e+04    -4.840926e-03
   2.541880e+04    -9.918353e-03
   2.541982e+04    -8.094256e-03
   2.542086e+04    -8.498545e-03
   2.542193e+04    +3.151543e-03
   2.542300e+04    -8.731707e-03
   2.542404e+04    +1.483436e-03
   2.542508e+04    -2.891446e-03
   2.542612e+04    -4.729357e-03
   2.542718e+04    -6.662671e-03
   2.542821e+04    -3.883209e-03
   2.542919e+04    -4.218003e-03
   2.543035e+04    -3.857229e-03
   2.543144e+04    -1.251179e-04
   2.543240e+04    -4.115552e-04
   2.543354e+04    -7.664253e-03
   2.543461e+04    -6.570874e-03
   2.543564e+04    -4.604020e-03
   2.543675e+04    -2.653731e-03
   2.543779e+04    -4.978789e-03
   2.543881e+04    -2.750348e-03
   2.543988e+04    -8.956471e-03
   2.544098e+04    -8.795611e-03
   2.544208e+04    -6.528360e-03
   2.544312e+04    -5.289997e-03
   2.544414e+04    -6.107722e-03
