#S 1
#D #D Sat Nov 2 15:22:34 2024
#U blowerT 25.0
#V signal fl
#V reference tr
#V E0 24353.638609741232
#V refE0 24350.0
#V blowerT 25.0
#V J0 165607055505.1904
#L E               x
   2.429720e+04    -9.969053e-01
   2.429813e+04    -9.957152e-01
   2.429907e+04    -9.956410e-01
   2.430008e+04    -9.955045e-01
   2.430103e+04    -9.938356e-01
   2.430193e+04    -9.947852e-01
   2.430286e+04    -9.937208e-01
   2.430381e+04    -9.940388e-01
   2.430475e+04    -9.931261e-01
   2.430576e+04    -9.930665e-01
   2.430668e+04    -9.926878e-01
   2.430766e+04    -9.930551e-01
   2.430857e+04    -9.923741e-01
   2.430956e+04    -9.912865e-01
   2.431049e+04    -9.905805e-01
   2.431140e+04    -9.907594e-01
   2.431238e+04    -9.897790e-01
   2.431329e+04    -9.900109e-01
   2.431425e+04    -9.897469e-01
   2.431518e+04    -9.876589e-01
   2.431608e+04    -9.888623e-01
   2.431699e+04    -9.877348e-01
   2.431800e+04    -9.876461e-01
   2.431894e+04    -9.869974e-01
   2.431989e+04    -9.851046e-01
   2.432088e+04    -9.843531e-01
   2.432175e+04    -9.830013e-01
   2.432276e+04    -9.824380e-01
   2.432370e+04    -9.813339e-01
   2.432470e+04    -9.811357e-01
   2.432567e+04    -9.789946e-01
   2.432659e+04    -9.780969e-01
   2.432760e+04    -9.774495e-01
   2.432853e+04    -9.768878e-01
   2.432945e+04    -9.746843e-01
   2.433032e+04    -9.719343e-01
   2.433131e+04    -9.704708e-01
   2.433229e+04    -9.686812e-01
   2.433323e+04    -9.657538e-01
   2.433415e+04    -9.641871e-01
   2.433507e+04    -9.612442e-01
   2.433606e+04    -9.607912e-01
   2.433699e+04    -9.562837e-01
   2.433793e+04    -9.520845e-01
   2.433886e+04    -9.481723e-01
   2.433987e+04    -9.446365e-01
   2.434079e+04    -9.402582e-01
   2.434172e+04    -9.360932e-01
   2.434261e+04    -9.272488e-01
   2.434359e+04    -9.190887e-01
   2.434457e+04    -9.095747e-01
   2.434554e+04    -8.961747e-01
   2.434646e+04    -8.837332e-01
   2.434746e+04    -8.668342e-01
   2.434832e+04    -8.408689e-01
   2.434934e+04    -8.127208e-01
   2.435031e+04    -7.832164e-01
   2.435131e+04    -7.438624e-01
   2.435225e+04    -6.946717e-01
   2.435320e+04    -6.439053e-01
   2.435416e+04    -5.840362e-01
   2.435514e+04    -5.383814e-01
   2.435604e+04    -4.838959e-01
   2.435710e+04    -4.391430e-01
   2.435802e+04    -3.951095e-01
   2.435905e+04    -3.472645e-01
   2.435997e+04    -2.829136e-01
   2.436097e+04    -2.252999e-01
   2.436189e+04    -1.634677e-01
   2.436285e+04    -8.648660e-02
   2.436376e+04    -2.443369e-02
   2.436473e+04    +3.583807e-02
   2.436568e+04    +8.159529e-02
   2.436663e+04    +1.112928e-01
   2.436757e+04    +1.275043e-01
   2.436853e+04    +1.300324e-01
   2.436941e+04    +1.240613e-01
   2.437042e+04    +1.167276e-01
   2.437135e+04    +1.069912e-01
   2.437235e+04    +1.097324e-01
   2.437329e+04    +1.002248e-01
   2.437425e+04    +1.010846e-01
   2.437521e+04    +9.997425e-02
   2.437614e+04    +9.156482e-02
   2.437707e+04    +8.502924e-02
   2.437802e+04    +7.989562e-02
   2.437902e+04    +7.248971e-02
   2.437995e+04    +6.358045e-02
   2.438090e+04    +4.918105e-02
   2.438181e+04    +4.123114e-02
   2.438280e+04    +3.347758e-02
   2.438376e+04    +1.981540e-02
   2.438474e+04    +9.856614e-03
   2.438564e+04    -9.034684e-04
   2.438663e+04    -2.484158e-02
   2.438761e+04    -3.400072e-02
   2.438854e+04    -4.282523e-02
   2.438954e+04    -5.830959e-02
   2.439049e+04    -6.281415e-02
   2.439151e+04    -6.689413e-02
   2.439248e+04    -7.184483e-02
   2.439348e+04    -7.778610e-02
   2.439443e+04    -8.147557e-02
   2.439539e+04    -8.390666e-02
   2.439636e+04    -8.579858e-02
   2.439733e+04    -7.934931e-02
   2.439832e+04    -7.409232e-02
   2.439929e+04    -8.084824e-02
   2.440028e+04    -7.581327e-02
   2.440124e+04    -7.171620e-02
   2.440221e+04    -7.077318e-02
   2.440325e+04    -7.017284e-02
   2.440416e+04    -6.484063e-02
   2.440510e+04    -6.447557e-02
   2.440609e+04    -5.321363e-02
   2.440705e+04    -5.541589e-02
   2.440796e+04    -4.201532e-02
   2.440895e+04    -3.835441e-02
   2.440990e+04    -3.919217e-02
   2.441085e+04    -2.887860e-02
   2.441180e+04    -2.397441e-02
   2.441282e+04    -1.098709e-02
   2.441374e+04    -5.229063e-03
   2.441469e+04    -6.301945e-03
   2.441567e+04    +9.138648e-04
   2.441670e+04    +6.635335e-03
   2.441766e+04    +1.448274e-02
   2.441863e+04    +2.220236e-02
   2.441956e+04    +3.479827e-02
   2.442053e+04    +3.383244e-02
   2.442157e+04    +4.606005e-02
   2.442254e+04    +4.667510e-02
   2.442351e+04    +5.111389e-02
   2.442448e+04    +5.330670e-02
   2.442539e+04    +5.680662e-02
   2.442640e+04    +6.444437e-02
   2.442735e+04    +5.875667e-02
   2.442829e+04    +5.778741e-02
   2.442928e+04    +5.637060e-02
   2.443018e+04    +5.336725e-02
   2.443116e+04    +5.808040e-02
   2.443219e+04    +5.480310e-02
   2.443315e+04    +4.650874e-02
   2.443412e+04    +4.334869e-02
   2.443506e+04    +3.369132e-02
   2.443603e+04    +3.596466e-02
   2.443693e+04    +3.293556e-02
   2.443787e+04    +2.858245e-02
   2.443886e+04    +2.688532e-02
   2.443993e+04    +2.443008e-02
   2.444088e+04    +2.766930e-02
   2.444181e+04    +2.914384e-02
   2.444277e+04    +2.152361e-02
   2.444369e+04    +2.929029e-02
   2.444466e+04    +3.247817e-02
   2.444569e+04    +3.347621e-02
   2.444665e+04    +2.805916e-02
   2.444760e+04    +2.742844e-02
   2.444858e+04    +2.980566e-02
   2.444952e+04    +2.928556e-02
   2.445052e+04    +2.508003e-02
   2.445150e+04    +2.422950e-02
   2.445247e+04    +2.443386e-02
   2.445344e+04    +1.936469e-02
   2.445444e+04    +1.651588e-02
   2.445534e+04    +1.154377e-02
   2.445636e+04    +9.826594e-03
   2.445736e+04    +8.401778e-03
   2.445830e+04    +2.904582e-03
   2.445922e+04    +6.964892e-03
   2.446025e+04    -2.734003e-03
   2.446132e+04    -2.126657e-03
   2.446224e+04    +1.218322e-03
   2.446313e+04    -6.217057e-03
   2.446413e+04    -2.786733e-03
   2.446509e+04    -4.981102e-03
   2.446608e+04    -6.077538e-03
   2.446710e+04    -6.274041e-03
   2.446805e+04    -1.009661e-02
   2.446896e+04    -6.431991e-03
   2.446999e+04    -9.918152e-03
   2.447097e+04    -7.550723e-03
   2.447188e+04    -1.293102e-02
   2.447288e+04    -1.046117e-02
   2.447383e+04    -1.812723e-02
   2.447481e+04    -1.135787e-02
   2.447579e+04    -1.557535e-02
   2.447672e+04    -1.050715e-02
   2.447778e+04    -1.331365e-02
   2.447872e+04    -1.206549e-02
   2.447972e+04    -1.708057e-02
   2.448068e+04    -1.192689e-02
   2.448163e+04    -1.374757e-02
   2.448264e+04    -7.729388e-03
   2.448357e+04    -1.378524e-02
   2.448463e+04    -8.526389e-03
   2.448557e+04    -8.234671e-04
   2.448656e+04    -1.796467e-03
   2.448752e+04    -2.578058e-05
   2.448854e+04    +2.471200e-03
   2.448951e+04    +2.261553e-03
   2.449048e+04    +1.494570e-03
   2.449147e+04    +9.544389e-03
   2.449240e+04    +1.338494e-02
   2.449344e+04    +1.244259e-02
   2.449444e+04    +1.472794e-02
   2.449534e+04    +1.781364e-02
   2.449633e+04    +2.089097e-02
   2.449726e+04    +2.180274e-02
   2.449824e+04    +2.030951e-02
   2.449927e+04    +2.124101e-02
   2.450019e+04    +2.010711e-02
   2.450118e+04    +2.363399e-02
   2.450213e+04    +1.758212e-02
   2.450314e+04    +2.053162e-02
   2.450412e+04    +1.843072e-02
   2.450502e+04    +2.342057e-02
   2.450608e+04    +2.071916e-02
   2.450701e+04    +2.248613e-02
   2.450799e+04    +1.870195e-02
   2.450901e+04    +2.130825e-02
   2.450997e+04    +2.043159e-02
   2.451090e+04    +2.306453e-02
   2.451184e+04    +2.280562e-02
   2.451284e+04    +2.428151e-02
   2.451383e+04    +1.842636e-02
   2.451475e+04    +2.167073e-02
   2.451574e+04    +2.145273e-02
   2.451670e+04    +2.129098e-02
   2.451769e+04    +1.641423e-02
   2.451869e+04    +1.824688e-02
   2.451964e+04    +2.622629e-02
   2.452062e+04    +2.324488e-02
   2.452157e+04    +2.080949e-02
   2.452253e+04    +1.716240e-02
   2.452354e+04    +2.369112e-02
   2.452453e+04    +1.777148e-02
   2.452545e+04    +1.954580e-02
   2.452649e+04    +1.524938e-02
   2.452745e+04    +1.645461e-02
   2.452848e+04    +1.957514e-02
   2.452944e+04    +1.550387e-02
   2.453041e+04    +1.579569e-02
   2.453134e+04    +1.603466e-02
   2.453240e+04    +1.860350e-02
   2.453330e+04    +1.865515e-02
   2.453435e+04    +1.289128e-02
   2.453531e+04    +1.578827e-02
   2.453629e+04    +1.132374e-02
   2.453728e+04    +1.041132e-02
   2.453827e+04    +8.938555e-03
   2.453919e+04    +1.622087e-02
   2.454023e+04    +1.198136e-02
   2.454123e+04    +1.597174e-02
   2.454218e+04    +1.371591e-02
   2.454316e+04    +1.534599e-02
   2.454416e+04    +1.512953e-02
   2.454510e+04    +1.404726e-02
   2.454607e+04    +1.183179e-02
   2.454708e+04    +1.368786e-02
   2.454804e+04    +1.348712e-02
   2.454902e+04    +1.488309e-02
   2.454996e+04    +1.678714e-02
   2.455094e+04    +1.706877e-02
   2.455191e+04    +1.161022e-02
   2.455292e+04    +9.345818e-03
   2.455386e+04    +1.428077e-02
   2.455492e+04    +1.214722e-02
   2.455590e+04    +1.640001e-02
   2.455691e+04    +1.336371e-02
   2.455786e+04    +1.129172e-02
   2.455885e+04    +1.127690e-02
   2.455978e+04    +1.257173e-02
   2.456080e+04    +8.947902e-03
   2.456174e+04    +4.649283e-03
   2.456281e+04    +7.115788e-03
   2.456377e+04    +1.205864e-03
   2.456469e+04    +1.529661e-03
   2.456573e+04    -2.536342e-03
   2.456666e+04    -1.726046e-03
   2.456769e+04    -6.685571e-03
   2.456870e+04    -2.279098e-03
   2.456965e+04    -1.169937e-03
   2.457065e+04    -5.356076e-03
   2.457147e+04    -1.043227e-02
   2.457261e+04    -9.809844e-03
   2.457346e+04    -1.729046e-02
   2.457443e+04    -1.449943e-02
   2.457541e+04    -1.703631e-02
   2.457641e+04    -1.646647e-02
   2.457747e+04    -1.935277e-02
   2.457841e+04    -1.732460e-02
   2.457941e+04    -1.378973e-02
   2.458034e+04    -1.908612e-02
   2.458138e+04    -1.927320e-02
   2.458224e+04    -2.003672e-02
   2.458325e+04    -2.332918e-02
   2.458420e+04    -2.023521e-02
   2.458521e+04    -2.196779e-02
   2.458616e+04    -1.375573e-02
   2.458716e+04    -1.771032e-02
   2.458816e+04    -1.451944e-02
   2.458910e+04    -1.114004e-02
   2.459008e+04    -1.362656e-02
   2.459103e+04    -1.051802e-02
   2.459207e+04    -8.841084e-03
   2.459306e+04    -1.326974e-02
   2.459405e+04    -1.266769e-02
   2.459503e+04    -3.725708e-03
   2.459601e+04    -6.239592e-03
   2.459697e+04    -8.509414e-03
   2.459798e+04    -1.760821e-03
   2.459892e+04    -3.704363e-03
   2.459990e+04    +4.470783e-04
   2.460089e+04    +5.384635e-03
   2.460191e+04    +7.707506e-03
   2.460292e+04    +8.178709e-03
   2.460386e+04    +1.078601e-02
   2.460477e+04    +9.546482e-03
   2.460577e+04    +1.251137e-02
   2.460670e+04    +1.168551e-02
   2.460769e+04    +1.232476e-02
   2.460870e+04    +1.310384e-02
   2.460974e+04    +1.939187e-02
   2.461058e+04    +1.222376e-02
   2.461158e+04    +1.195307e-02
   2.461256e+04    +1.417094e-02
   2.461356e+04    +1.464789e-02
   2.461457e+04    +1.333513e-02
   2.461554e+04    +1.374172e-02
   2.461646e+04    +8.781819e-03
   2.461744e+04    +2.030849e-02
   2.461845e+04    +1.707460e-02
   2.461943e+04    +1.116969e-02
   2.462041e+04    +1.361943e-02
   2.462144e+04    +1.571873e-02
   2.462231e+04    +1.403702e-02
   2.462333e+04    +1.129661e-02
   2.462431e+04    +8.966422e-03
   2.462533e+04    +6.291968e-03
   2.462629e+04    +9.428202e-03
   2.462728e+04    +4.685640e-03
   2.462823e+04    +4.772923e-03
   2.462925e+04    +6.191792e-03
   2.463020e+04    +5.278949e-03
   2.463123e+04    +4.033831e-03
   2.463208e+04    +1.493193e-03
   2.463306e+04    +5.166984e-03
   2.463409e+04    -2.115591e-04
   2.463507e+04    -4.614571e-03
   2.463602e+04    -7.461839e-04
   2.463698e+04    +2.320688e-03
   2.463794e+04    -3.436858e-03
   2.463894e+04    -4.512823e-03
   2.463993e+04    -5.451435e-03
   2.464089e+04    -2.396705e-03
   2.464187e+04    +2.679074e-05
   2.464282e+04    +4.300038e-04
   2.464378e+04    -5.594091e-03
   2.464476e+04    -6.325771e-03
   2.464578e+04    -7.661366e-04
   2.464671e+04    -8.625328e-03
   2.464761e+04    -1.421720e-02
   2.464862e+04    -5.068184e-03
   2.464963e+04    -6.909742e-03
   2.465053e+04    -8.938612e-03
   2.465160e+04    -1.008401e-02
   2.465257e+04    -4.717500e-03
   2.465350e+04    -1.044731e-02
   2.465443e+04    -8.313642e-03
   2.465552e+04    -7.587932e-03
   2.465645e+04    -6.657421e-03
   2.465744e+04    -4.668648e-03
   2.465841e+04    -1.011488e-02
   2.465942e+04    -8.211608e-03
   2.466044e+04    -2.998471e-03
   2.466143e+04    -8.466952e-03
   2.466233e+04    -6.072892e-03
   2.466338e+04    -1.072921e-02
   2.466431e+04    -3.638260e-03
   2.466525e+04    -8.855887e-03
   2.466624e+04    -1.045419e-02
   2.466727e+04    -3.936892e-03
   2.466824e+04    -2.606777e-03
   2.466922e+04    +3.888051e-04
   2.467017e+04    -1.216345e-03
   2.467112e+04    -3.953146e-03
   2.467209e+04    -7.697679e-03
   2.467303e+04    -5.051726e-03
   2.467403e+04    -4.991135e-03
   2.467497e+04    -4.792822e-03
   2.467596e+04    -2.865202e-03
   2.467690e+04    -3.180894e-04
   2.467787e+04    +1.423156e-03
   2.467885e+04    +2.279022e-03
   2.467977e+04    -2.680097e-04
   2.468082e+04    -1.410339e-03
   2.468177e+04    +9.208588e-04
   2.468271e+04    -5.753949e-03
   2.468369e+04    -1.917906e-03
   2.468465e+04    -2.318018e-04
   2.468569e+04    -1.741743e-03
   2.468655e+04    -3.138043e-03
   2.468752e+04    +5.259510e-04
   2.468859e+04    +2.385253e-04
   2.468957e+04    -1.299335e-03
   2.469056e+04    -9.589604e-04
   2.469155e+04    -5.754587e-03
   2.469249e+04    -3.594983e-03
   2.469349e+04    -2.889361e-03
   2.469450e+04    +1.863910e-03
   2.469540e+04    -2.264232e-03
   2.469635e+04    -4.131281e-03
   2.469737e+04    +1.682808e-03
   2.469831e+04    -8.083355e-03
   2.469930e+04    -7.875847e-03
   2.470026e+04    -2.923016e-03
   2.470125e+04    -5.328101e-03
   2.470217e+04    -4.500122e-03
   2.470312e+04    -7.002944e-03
   2.470408e+04    -6.497028e-04
   2.470510e+04    -7.593055e-03
   2.470607e+04    -1.347309e-02
   2.470702e+04    -6.775185e-03
   2.470799e+04    -1.171780e-02
   2.470894e+04    -9.510054e-03
   2.470990e+04    -5.764685e-03
   2.471087e+04    -1.074090e-02
   2.471184e+04    -1.473502e-02
   2.471279e+04    -8.320152e-03
   2.471379e+04    -1.043456e-02
   2.471478e+04    -9.749130e-03
   2.471572e+04    -1.141902e-02
   2.471668e+04    -1.426845e-02
   2.471767e+04    -1.569174e-02
   2.471865e+04    -1.190797e-02
   2.471957e+04    -1.208859e-02
   2.472060e+04    -1.030427e-02
   2.472152e+04    -8.323838e-03
   2.472250e+04    -9.019273e-03
   2.472343e+04    -1.219104e-02
   2.472442e+04    -1.423545e-02
   2.472544e+04    -9.496261e-03
   2.472646e+04    -1.794062e-02
   2.472737e+04    -1.392935e-02
   2.472839e+04    -6.666588e-03
   2.472935e+04    -1.205587e-02
   2.473037e+04    -1.076921e-02
   2.473133e+04    -1.334596e-02
   2.473232e+04    -1.090592e-02
   2.473326e+04    -1.284848e-02
   2.473423e+04    -1.472930e-02
   2.473514e+04    -1.142050e-02
   2.473615e+04    -1.118424e-02
   2.473714e+04    -9.093552e-03
   2.473810e+04    -1.540268e-02
   2.473905e+04    -7.350437e-03
   2.474004e+04    -7.007587e-03
   2.474105e+04    -4.895047e-03
   2.474202e+04    -8.313963e-03
   2.474298e+04    -1.116109e-02
   2.474393e+04    -6.947524e-03
   2.474491e+04    -7.452153e-04
   2.474593e+04    -9.056262e-03
   2.474691e+04    -3.147851e-03
   2.474790e+04    -2.007170e-03
   2.474888e+04    -6.230561e-03
   2.474986e+04    +4.439439e-04
   2.475085e+04    -4.788937e-03
   2.475184e+04    -3.159004e-03
   2.475283e+04    -1.985587e-03
   2.475383e+04    +4.749139e-03
   2.475473e+04    +1.188163e-03
   2.475576e+04    -4.005847e-03
   2.475674e+04    -1.899260e-03
   2.475771e+04    +1.034738e-03
   2.475875e+04    -1.839884e-03
   2.475979e+04    -3.889639e-03
   2.476070e+04    -3.304204e-04
   2.476172e+04    -2.496347e-04
   2.476272e+04    +7.174959e-03
   2.476364e+04    -2.908194e-04
   2.476458e+04    +8.181647e-03
   2.476560e+04    -1.467774e-03
   2.476663e+04    +2.596769e-03
   2.476757e+04    +5.465805e-03
   2.476856e+04    +2.018156e-03
   2.476952e+04    -9.181806e-04
   2.477057e+04    +1.544151e-03
   2.477150e+04    +3.525245e-03
   2.477251e+04    -3.358166e-03
   2.477348e+04    +5.598072e-03
   2.477448e+04    +4.788931e-03
   2.477547e+04    +2.880463e-03
   2.477640e+04    -4.688159e-04
   2.477750e+04    +1.438290e-03
   2.477837e+04    +3.661041e-04
   2.477932e+04    -2.688400e-03
   2.478037e+04    -1.566831e-03
   2.478138e+04    +1.507318e-03
   2.478233e+04    -3.046240e-03
   2.478329e+04    +1.703551e-03
   2.478426e+04    +2.035329e-03
   2.478531e+04    +2.503747e-03
   2.478624e+04    +3.427554e-03
   2.478720e+04    -3.095607e-03
   2.478823e+04    -1.522813e-03
   2.478915e+04    +2.923817e-04
   2.479014e+04    -2.942805e-03
   2.479119e+04    -3.991068e-03
   2.479220e+04    -2.205292e-03
   2.479317e+04    -8.129861e-04
   2.479423e+04    -9.709090e-06
   2.479526e+04    -1.490272e-03
   2.479626e+04    -2.429299e-03
   2.479724e+04    -4.604192e-03
   2.479825e+04    -2.372276e-03
   2.479926e+04    -5.730575e-03
   2.480022e+04    -1.201151e-03
   2.480126e+04    -6.314337e-03
   2.480215e+04    -3.246625e-03
   2.480314e+04    -2.335032e-03
   2.480416e+04    -3.585544e-03
   2.480516e+04    -5.032474e-03
   2.480620e+04    -4.658875e-03
   2.480720e+04    -1.145577e-02
   2.480816e+04    +6.903930e-04
   2.480915e+04    -7.808988e-03
   2.481015e+04    -8.662313e-03
   2.481117e+04    -6.917111e-03
   2.481214e+04    -8.380804e-03
   2.481313e+04    -5.314161e-03
   2.481409e+04    -4.474351e-03
   2.481516e+04    -9.507291e-03
   2.481620e+04    -4.981915e-03
   2.481715e+04    -5.434526e-03
   2.481813e+04    -5.255554e-03
   2.481916e+04    -8.412430e-03
   2.482014e+04    -8.803619e-03
   2.482114e+04    -3.290978e-03
   2.482217e+04    -3.159734e-05
   2.482313e+04    -9.743083e-03
   2.482416e+04    -6.183766e-03
   2.482516e+04    +4.718997e-04
   2.482625e+04    -1.682269e-03
   2.482719e+04    -5.892968e-03
   2.482824e+04    -5.687282e-03
   2.482925e+04    -5.922514e-03
   2.483027e+04    -6.182769e-03
   2.483130e+04    -8.083178e-03
   2.483226e+04    -6.608242e-03
   2.483318e+04    -8.693051e-03
   2.483426e+04    -5.736269e-03
   2.483527e+04    -5.982520e-03
   2.483629e+04    -2.953708e-03
   2.483728e+04    -7.824440e-03
   2.483827e+04    -7.670507e-03
   2.483933e+04    -6.494418e-03
   2.484023e+04    -9.348634e-03
   2.484131e+04    -2.840843e-03
   2.484232e+04    -1.060399e-02
   2.484330e+04    -2.658434e-03
   2.484440e+04    -3.814575e-03
   2.484537e+04    -3.458882e-03
   2.484638e+04    -6.459843e-03
   2.484740e+04    -5.280118e-03
   2.484840e+04    -5.162602e-03
   2.484937e+04    -2.543207e-03
   2.485037e+04    -4.651015e-03
   2.485135e+04    -6.675746e-03
   2.485235e+04    -5.533648e-03
   2.485337e+04    -3.921998e-03
   2.485437e+04    -1.351523e-03
   2.485535e+04    -8.817876e-03
   2.485638e+04    -3.633676e-04
   2.485731e+04    -9.510006e-03
   2.485839e+04    -4.978974e-04
   2.485938e+04    -6.275957e-03
   2.486046e+04    -6.118728e-03
   2.486142e+04    -7.347472e-03
   2.486248e+04    -3.733768e-03
   2.486345e+04    -6.738980e-03
   2.486452e+04    -1.554594e-03
   2.486551e+04    +1.734054e-03
   2.486651e+04    -2.393870e-03
   2.486754e+04    -1.706069e-03
   2.486852e+04    +7.200376e-04
   2.486957e+04    +3.870903e-03
   2.487057e+04    -4.530854e-03
   2.487160e+04    -6.599747e-03
   2.487267e+04    -5.557296e-03
   2.487370e+04    +5.177677e-04
   2.487471e+04    -2.665597e-03
   2.487568e+04    -4.638627e-03
   2.487669e+04    +1.310280e-03
   2.487766e+04    -2.195335e-03
   2.487874e+04    +1.290843e-05
   2.487971e+04    -5.148941e-04
   2.488078e+04    +1.292084e-03
   2.488175e+04    -1.167588e-03
   2.488271e+04    +3.504607e-03
   2.488377e+04    -4.795985e-03
   2.488472e+04    -6.847677e-04
   2.488576e+04    -1.857656e-03
   2.488675e+04    -8.672247e-04
   2.488781e+04    -1.747930e-03
   2.488875e+04    +8.882439e-04
   2.488978e+04    +8.388426e-04
   2.489076e+04    -2.415256e-03
   2.489175e+04    +1.564574e-03
   2.489278e+04    -5.497270e-03
   2.489381e+04    -8.733755e-03
   2.489483e+04    -2.419311e-03
   2.489589e+04    -3.679025e-03
   2.489687e+04    -6.335124e-03
   2.489791e+04    -5.866623e-03
   2.489893e+04    +9.287125e-05
   2.490003e+04    -2.614568e-03
   2.490099e+04    +2.328830e-03
   2.490205e+04    -2.581136e-03
   2.490306e+04    +1.029809e-03
   2.490407e+04    -1.539142e-03
   2.490507e+04    -2.388131e-03
   2.490616e+04    -3.385535e-03
   2.490712e+04    -1.539012e-03
   2.490817e+04    -2.614546e-03
   2.490921e+04    -1.975622e-03
   2.491018e+04    -5.614743e-03
   2.491124e+04    -7.196188e-04
   2.491227e+04    -4.867661e-03
   2.491327e+04    -5.708868e-03
   2.491429e+04    +2.380516e-03
   2.491532e+04    -1.386205e-03
   2.491634e+04    -1.875490e-03
   2.491733e+04    -7.488264e-03
   2.491834e+04    +2.198150e-03
   2.491940e+04    -3.096219e-03
   2.492037e+04    -3.539265e-03
   2.492142e+04    -1.012850e-03
   2.492249e+04    -4.655480e-03
   2.492340e+04    -6.695469e-04
   2.492447e+04    +5.372734e-04
   2.492546e+04    -1.236219e-03
   2.492649e+04    +2.052862e-03
   2.492757e+04    +2.591347e-04
   2.492856e+04    -3.027863e-03
   2.492954e+04    -2.862906e-03
   2.493067e+04    -1.846651e-03
   2.493161e+04    +1.651113e-04
   2.493267e+04    +1.588126e-03
   2.493370e+04    +2.807178e-05
   2.493478e+04    -2.640953e-03
   2.493582e+04    -3.781444e-03
   2.493680e+04    +1.086425e-04
   2.493784e+04    -1.549731e-03
   2.493887e+04    +2.715543e-03
   2.493985e+04    -5.709803e-05
   2.494089e+04    +3.607812e-03
   2.494187e+04    +7.364431e-04
   2.494297e+04    -1.192627e-03
   2.494404e+04    +1.518685e-03
