#S 1
#D #D Sat Nov 2 15:13:50 2024
#U blowerT 25.1
#V signal fl
#V reference tr
#V E0 24353.477867499663
#V refE0 24350.0
#V blowerT 25.1
#V J0 165678492574.17212
#L E               x
   2.430584e+04    -9.923861e-01
   2.430680e+04    -9.910927e-01
   2.430781e+04    -9.935044e-01
   2.430864e+04    -9.923761e-01
   2.430964e+04    -9.915978e-01
   2.431055e+04    -9.917116e-01
   2.431147e+04    -9.898530e-01
   2.431241e+04    -9.905300e-01
   2.431339e+04    -9.888383e-01
   2.431430e+04    -9.890159e-01
   2.431529e+04    -9.889098e-01
   2.431624e+04    -9.876388e-01
   2.431714e+04    -9.875480e-01
   2.431815e+04    -9.871823e-01
   2.431903e+04    -9.858763e-01
   2.432000e+04    -9.853282e-01
   2.432090e+04    -9.842853e-01
   2.432181e+04    -9.843350e-01
   2.432279e+04    -9.835313e-01
   2.432380e+04    -9.797669e-01
   2.432475e+04    -9.820412e-01
   2.432571e+04    -9.800643e-01
   2.432665e+04    -9.770672e-01
   2.432762e+04    -9.770610e-01
   2.432853e+04    -9.743864e-01
   2.432943e+04    -9.741522e-01
   2.433040e+04    -9.733431e-01
   2.433137e+04    -9.709672e-01
   2.433232e+04    -9.699077e-01
   2.433329e+04    -9.662310e-01
   2.433424e+04    -9.642896e-01
   2.433520e+04    -9.619202e-01
   2.433613e+04    -9.609607e-01
   2.433706e+04    -9.574427e-01
   2.433803e+04    -9.514865e-01
   2.433898e+04    -9.492744e-01
   2.433992e+04    -9.448662e-01
   2.434085e+04    -9.391909e-01
   2.434173e+04    -9.345132e-01
   2.434274e+04    -9.263930e-01
   2.434373e+04    -9.193577e-01
   2.434461e+04    -9.104089e-01
   2.434555e+04    -8.966138e-01
   2.434659e+04    -8.829083e-01
   2.434746e+04    -8.651688e-01
   2.434837e+04    -8.423845e-01
   2.434939e+04    -8.144189e-01
   2.435031e+04    -7.827207e-01
   2.435131e+04    -7.449622e-01
   2.435228e+04    -6.934854e-01
   2.435321e+04    -6.384765e-01
   2.435424e+04    -5.829429e-01
   2.435519e+04    -5.301888e-01
   2.435616e+04    -4.815394e-01
   2.435711e+04    -4.346570e-01
   2.435806e+04    -3.968498e-01
   2.435907e+04    -3.458314e-01
   2.435998e+04    -2.861158e-01
   2.436097e+04    -2.261694e-01
   2.436190e+04    -1.572635e-01
   2.436284e+04    -9.009568e-02
   2.436380e+04    -2.213307e-02
   2.436476e+04    +4.595544e-02
   2.436578e+04    +7.973526e-02
   2.436668e+04    +1.153473e-01
   2.436766e+04    +1.275409e-01
   2.436859e+04    +1.311264e-01
   2.436954e+04    +1.277261e-01
   2.437046e+04    +1.159595e-01
   2.437139e+04    +1.137137e-01
   2.437234e+04    +1.036838e-01
   2.437330e+04    +1.040359e-01
   2.437426e+04    +9.822266e-02
   2.437516e+04    +9.401448e-02
   2.437613e+04    +8.886220e-02
   2.437708e+04    +8.496441e-02
   2.437802e+04    +7.399679e-02
   2.437901e+04    +6.905495e-02
   2.437991e+04    +6.323303e-02
   2.438083e+04    +5.179510e-02
   2.438181e+04    +4.214296e-02
   2.438281e+04    +3.160135e-02
   2.438372e+04    +1.700119e-02
   2.438472e+04    +9.934221e-03
   2.438570e+04    -9.452215e-03
   2.438661e+04    -2.470034e-02
   2.438761e+04    -3.743427e-02
   2.438856e+04    -4.357495e-02
   2.438952e+04    -5.292352e-02
   2.439052e+04    -6.110798e-02
   2.439152e+04    -6.947432e-02
   2.439251e+04    -6.817337e-02
   2.439349e+04    -7.720850e-02
   2.439449e+04    -7.801167e-02
   2.439545e+04    -7.755571e-02
   2.439645e+04    -8.116314e-02
   2.439740e+04    -8.549254e-02
   2.439843e+04    -7.600533e-02
   2.439934e+04    -7.969078e-02
   2.440033e+04    -7.946670e-02
   2.440131e+04    -7.515891e-02
   2.440224e+04    -6.913870e-02
   2.440324e+04    -6.624938e-02
   2.440421e+04    -6.551373e-02
   2.440521e+04    -6.845406e-02
   2.440614e+04    -6.166507e-02
   2.440716e+04    -5.472985e-02
   2.440806e+04    -4.958734e-02
   2.440897e+04    -4.077124e-02
   2.441000e+04    -4.337721e-02
   2.441092e+04    -2.779491e-02
   2.441189e+04    -1.876712e-02
   2.441288e+04    -1.503685e-02
   2.441386e+04    -7.349060e-03
   2.441477e+04    -2.092728e-03
   2.441577e+04    +4.263281e-03
   2.441678e+04    +6.861931e-03
   2.441773e+04    +2.022872e-02
   2.441867e+04    +2.484309e-02
   2.441969e+04    +3.249497e-02
   2.442066e+04    +3.564591e-02
   2.442160e+04    +3.565292e-02
   2.442253e+04    +4.704129e-02
   2.442356e+04    +4.841025e-02
   2.442455e+04    +5.416285e-02
   2.442550e+04    +5.697369e-02
   2.442641e+04    +6.479952e-02
   2.442738e+04    +6.705316e-02
   2.442841e+04    +6.169149e-02
   2.442929e+04    +5.544153e-02
   2.443024e+04    +5.465804e-02
   2.443120e+04    +4.455815e-02
   2.443218e+04    +5.343764e-02
   2.443315e+04    +5.058601e-02
   2.443407e+04    +4.280687e-02
   2.443507e+04    +4.007648e-02
   2.443605e+04    +2.672231e-02
   2.443698e+04    +3.285669e-02
   2.443796e+04    +2.980332e-02
   2.443890e+04    +2.753919e-02
   2.443983e+04    +2.537322e-02
   2.444082e+04    +3.245135e-02
   2.444175e+04    +2.422284e-02
   2.444275e+04    +2.791393e-02
   2.444369e+04    +2.447873e-02
   2.444469e+04    +2.807263e-02
   2.444565e+04    +2.653048e-02
   2.444664e+04    +2.743932e-02
   2.444759e+04    +2.821926e-02
   2.444863e+04    +2.151074e-02
   2.444957e+04    +2.466981e-02
   2.445053e+04    +1.895571e-02
   2.445157e+04    +2.696704e-02
   2.445246e+04    +2.518501e-02
   2.445347e+04    +2.145930e-02
   2.445442e+04    +2.686224e-02
   2.445535e+04    +1.688700e-02
   2.445638e+04    +1.771611e-02
   2.445741e+04    +9.557732e-03
   2.445840e+04    +7.715594e-04
   2.445936e+04    +2.074371e-03
   2.446033e+04    -1.175584e-03
   2.446131e+04    -1.231732e-03
   2.446228e+04    -5.630351e-03
   2.446325e+04    -2.891481e-03
   2.446417e+04    -6.198150e-03
   2.446514e+04    -3.207904e-03
   2.446613e+04    -2.108502e-03
   2.446710e+04    -7.193676e-03
   2.446810e+04    -4.708025e-03
   2.446905e+04    -1.037744e-02
   2.446999e+04    -5.973362e-03
   2.447102e+04    -1.377794e-02
   2.447200e+04    -8.623338e-03
   2.447293e+04    -1.461466e-02
   2.447394e+04    -1.437519e-02
   2.447487e+04    -1.290000e-02
   2.447581e+04    -1.721511e-02
   2.447682e+04    -1.845126e-02
   2.447781e+04    -1.496424e-02
   2.447877e+04    -1.147253e-02
   2.447978e+04    -1.194162e-02
   2.448075e+04    -1.344870e-02
   2.448172e+04    -1.782073e-02
   2.448270e+04    -9.961012e-03
   2.448368e+04    -1.020930e-02
   2.448465e+04    -7.835287e-03
   2.448563e+04    -8.762762e-03
   2.448661e+04    -3.948990e-03
   2.448761e+04    -9.540707e-04
   2.448859e+04    -2.163972e-03
   2.448953e+04    -7.760973e-04
   2.449051e+04    +5.939757e-03
   2.449153e+04    +5.867059e-03
   2.449244e+04    +8.570206e-03
   2.449340e+04    +1.489324e-02
   2.449440e+04    +1.624126e-02
   2.449545e+04    +1.479462e-02
   2.449633e+04    +1.797531e-02
   2.449732e+04    +2.059855e-02
   2.449832e+04    +2.584712e-02
   2.449929e+04    +1.834505e-02
   2.450026e+04    +2.054715e-02
   2.450122e+04    +1.927741e-02
   2.450218e+04    +2.403080e-02
   2.450313e+04    +2.628725e-02
   2.450414e+04    +2.554062e-02
   2.450508e+04    +2.202004e-02
   2.450608e+04    +1.985099e-02
   2.450707e+04    +2.231194e-02
   2.450801e+04    +2.678454e-02
   2.450902e+04    +2.154212e-02
   2.450996e+04    +1.909412e-02
   2.451099e+04    +2.316521e-02
   2.451189e+04    +2.094535e-02
   2.451284e+04    +1.774771e-02
   2.451383e+04    +2.380089e-02
   2.451482e+04    +2.150770e-02
   2.451578e+04    +2.234487e-02
   2.451678e+04    +2.441539e-02
   2.451767e+04    +2.109831e-02
   2.451873e+04    +2.081082e-02
   2.451965e+04    +2.138499e-02
   2.452061e+04    +2.493640e-02
   2.452161e+04    +1.830415e-02
   2.452255e+04    +2.284527e-02
   2.452354e+04    +1.889150e-02
   2.452454e+04    +2.018654e-02
   2.452555e+04    +2.226887e-02
   2.452654e+04    +2.074161e-02
   2.452754e+04    +1.827849e-02
   2.452850e+04    +1.950825e-02
   2.452945e+04    +1.453847e-02
   2.453048e+04    +1.397103e-02
   2.453139e+04    +1.379608e-02
   2.453243e+04    +1.123388e-02
   2.453341e+04    +2.294799e-02
   2.453435e+04    +1.335870e-02
   2.453538e+04    +1.261632e-02
   2.453633e+04    +7.884472e-03
   2.453731e+04    +1.341719e-02
   2.453827e+04    +1.947274e-02
   2.453927e+04    +1.316280e-02
   2.454028e+04    +1.635601e-02
   2.454124e+04    +1.502010e-02
   2.454223e+04    +1.272645e-02
   2.454316e+04    +1.441720e-02
   2.454412e+04    +1.103523e-02
   2.454514e+04    +1.561182e-02
   2.454612e+04    +1.106022e-02
   2.454713e+04    +1.273259e-02
   2.454807e+04    +1.609120e-02
   2.454904e+04    +1.515809e-02
   2.455001e+04    +1.195160e-02
   2.455099e+04    +1.644626e-02
   2.455199e+04    +1.707071e-02
   2.455294e+04    +1.583938e-02
   2.455389e+04    +1.431856e-02
   2.455488e+04    +1.398850e-02
   2.455593e+04    +9.676271e-03
   2.455694e+04    +6.636024e-03
   2.455795e+04    +1.283853e-02
   2.455888e+04    +1.374696e-02
   2.455990e+04    +5.410870e-03
   2.456084e+04    +1.204507e-02
   2.456189e+04    +6.558685e-03
   2.456282e+04    +6.745155e-03
   2.456384e+04    +9.168481e-04
   2.456481e+04    +5.901961e-03
   2.456573e+04    +6.583338e-03
   2.456672e+04    +2.418114e-03
   2.456774e+04    -1.362627e-04
   2.456876e+04    -4.919920e-03
   2.456970e+04    -1.043054e-03
   2.457065e+04    -7.443170e-03
   2.457166e+04    -1.033820e-02
   2.457265e+04    -1.068756e-02
   2.457358e+04    -1.297401e-02
   2.457455e+04    -1.402234e-02
   2.457548e+04    -1.492664e-02
   2.457644e+04    -1.702806e-02
   2.457746e+04    -1.101033e-02
   2.457845e+04    -2.298558e-02
   2.457939e+04    -1.880694e-02
   2.458035e+04    -1.864036e-02
   2.458136e+04    -1.979000e-02
   2.458229e+04    -1.425118e-02
   2.458331e+04    -2.282859e-02
   2.458425e+04    -1.486846e-02
   2.458522e+04    -1.570768e-02
   2.458622e+04    -1.850146e-02
   2.458716e+04    -1.843158e-02
   2.458815e+04    -1.315609e-02
   2.458913e+04    -1.463820e-02
   2.459005e+04    -1.186724e-02
   2.459105e+04    -1.030342e-02
   2.459212e+04    -1.664495e-02
   2.459317e+04    -1.160789e-02
   2.459411e+04    -5.760072e-03
   2.459507e+04    -2.737912e-03
   2.459605e+04    -1.663173e-03
   2.459700e+04    -1.620061e-03
   2.459805e+04    -2.047979e-03
   2.459900e+04    -3.144639e-03
   2.459991e+04    -2.497606e-03
   2.460092e+04    +7.168520e-03
   2.460193e+04    +6.052515e-03
   2.460292e+04    +6.824598e-03
   2.460385e+04    +1.346927e-03
   2.460479e+04    +5.937557e-03
   2.460581e+04    +3.947503e-03
   2.460679e+04    +1.548979e-02
   2.460770e+04    +9.336755e-03
   2.460873e+04    +7.012091e-03
   2.460966e+04    +1.679013e-02
   2.461059e+04    +1.475859e-02
   2.461162e+04    +1.133068e-02
   2.461253e+04    +1.440746e-02
   2.461351e+04    +1.406463e-02
   2.461453e+04    +1.898526e-02
   2.461546e+04    +9.766239e-03
   2.461650e+04    +1.287653e-02
   2.461745e+04    +1.551206e-02
   2.461839e+04    +1.184670e-02
   2.461940e+04    +1.386209e-02
   2.462034e+04    +1.672603e-02
   2.462133e+04    +1.271852e-02
   2.462234e+04    +1.402021e-02
   2.462329e+04    +1.337742e-02
   2.462431e+04    +1.293615e-02
   2.462533e+04    +8.801904e-03
   2.462627e+04    +5.691684e-03
   2.462725e+04    +5.996902e-03
   2.462821e+04    +7.730115e-03
   2.462924e+04    +6.118506e-03
   2.463024e+04    +7.714089e-03
   2.463118e+04    +1.104510e-02
   2.463212e+04    +7.914535e-03
   2.463310e+04    +2.030375e-03
   2.463404e+04    +3.146381e-03
   2.463500e+04    +3.271821e-03
   2.463604e+04    +6.864564e-03
   2.463702e+04    -5.269386e-03
   2.463797e+04    -3.707251e-03
   2.463895e+04    -2.244083e-04
   2.463991e+04    +1.591540e-03
   2.464089e+04    -4.881871e-03
   2.464184e+04    -4.207415e-03
   2.464283e+04    -5.667274e-03
   2.464380e+04    -3.021274e-03
   2.464477e+04    -5.795220e-03
   2.464577e+04    -7.100806e-03
   2.464671e+04    -9.021940e-03
   2.464771e+04    -6.099993e-03
   2.464862e+04    -8.066141e-03
   2.464963e+04    -7.057910e-03
   2.465060e+04    -1.239932e-02
   2.465154e+04    -7.504058e-03
   2.465256e+04    -7.402827e-03
   2.465353e+04    -1.007737e-02
   2.465450e+04    -9.598494e-03
   2.465550e+04    -4.353661e-03
   2.465644e+04    -8.828472e-03
   2.465743e+04    -1.140770e-02
   2.465843e+04    -6.056144e-03
   2.465942e+04    -8.892957e-03
   2.466040e+04    -1.004857e-02
   2.466142e+04    -5.362208e-03
   2.466236e+04    -6.072837e-03
   2.466338e+04    -7.303736e-03
   2.466434e+04    -1.057003e-02
   2.466527e+04    -8.716795e-03
   2.466632e+04    -3.420317e-03
   2.466730e+04    -6.987580e-03
   2.466821e+04    -2.938299e-03
   2.466921e+04    -2.980214e-03
   2.467017e+04    -2.637384e-03
   2.467113e+04    -7.246646e-03
   2.467205e+04    -4.298956e-03
   2.467302e+04    -1.883530e-03
   2.467396e+04    -1.556867e-03
   2.467494e+04    +8.525946e-04
   2.467597e+04    -4.616574e-03
   2.467691e+04    -1.755354e-03
   2.467787e+04    -4.333654e-03
   2.467885e+04    -3.967425e-04
   2.467981e+04    +9.994572e-04
   2.468081e+04    -2.604501e-03
   2.468169e+04    -4.257437e-03
   2.468269e+04    -2.552868e-03
   2.468362e+04    -3.915241e-03
   2.468459e+04    -6.350401e-03
   2.468555e+04    -8.680960e-03
   2.468659e+04    +2.749324e-03
   2.468755e+04    +3.797637e-03
   2.468855e+04    +9.256355e-04
   2.468949e+04    -3.503811e-03
   2.469051e+04    +5.042155e-04
   2.469152e+04    -4.734607e-03
   2.469254e+04    +1.115198e-03
   2.469343e+04    -3.514997e-03
   2.469444e+04    +1.843129e-03
   2.469546e+04    -5.055112e-03
   2.469637e+04    -2.085125e-03
   2.469735e+04    +2.006652e-04
   2.469829e+04    -3.521312e-03
   2.469930e+04    -4.480228e-03
   2.470026e+04    -8.275451e-03
   2.470126e+04    -5.853877e-03
   2.470219e+04    -5.796441e-03
   2.470311e+04    -4.127896e-03
   2.470410e+04    -3.345122e-03
   2.470508e+04    -7.227018e-03
   2.470602e+04    -6.370574e-03
   2.470699e+04    -5.622302e-03
   2.470795e+04    -9.891466e-03
   2.470892e+04    -6.823138e-03
   2.470997e+04    -1.060824e-02
   2.471087e+04    -9.152594e-03
   2.471183e+04    -1.145855e-02
   2.471282e+04    -1.177657e-02
   2.471376e+04    -1.551906e-02
   2.471476e+04    -6.982529e-03
   2.471573e+04    -1.215152e-02
   2.471672e+04    -1.202603e-02
   2.471764e+04    -1.000964e-02
   2.471864e+04    -1.367737e-02
   2.471956e+04    -7.837251e-03
   2.472057e+04    -1.334901e-02
   2.472153e+04    -1.859231e-02
   2.472245e+04    -1.544503e-02
   2.472344e+04    -1.000043e-02
   2.472439e+04    -1.250924e-02
   2.472537e+04    -1.571684e-02
   2.472637e+04    -1.559631e-02
   2.472736e+04    -1.024716e-02
   2.472835e+04    -1.281077e-02
   2.472932e+04    -9.275331e-03
   2.473031e+04    -5.678593e-03
   2.473122e+04    -1.265734e-02
   2.473221e+04    -9.367547e-03
   2.473315e+04    -9.700911e-03
   2.473419e+04    -1.215303e-02
   2.473516e+04    -1.334237e-02
   2.473617e+04    -1.543348e-02
   2.473711e+04    -8.470889e-03
   2.473805e+04    -9.220477e-03
   2.473904e+04    -1.074359e-02
   2.474007e+04    -5.289986e-03
   2.474102e+04    -7.294449e-03
   2.474197e+04    -1.039312e-02
   2.474295e+04    -4.524112e-03
   2.474396e+04    -5.031769e-03
   2.474487e+04    -9.026826e-03
   2.474591e+04    -6.255995e-03
   2.474685e+04    -2.432137e-03
   2.474786e+04    +3.606405e-04
   2.474880e+04    -1.941176e-03
   2.474988e+04    -3.484387e-05
   2.475080e+04    -4.412600e-03
   2.475181e+04    -1.121426e-04
   2.475281e+04    -8.880617e-04
   2.475380e+04    -1.800799e-03
   2.475481e+04    +1.594584e-03
   2.475579e+04    +2.705389e-04
   2.475671e+04    -3.441159e-03
   2.475772e+04    -5.227594e-03
   2.475872e+04    -7.130672e-04
   2.475981e+04    +1.127806e-03
   2.476074e+04    +3.877091e-03
   2.476175e+04    -1.100837e-03
   2.476273e+04    +4.843396e-03
   2.476366e+04    +1.678317e-03
   2.476468e+04    +4.197036e-03
   2.476563e+04    +1.446692e-03
   2.476660e+04    +2.569025e-03
   2.476765e+04    +2.573583e-03
   2.476854e+04    +2.538594e-03
   2.476959e+04    -5.334421e-04
   2.477063e+04    +5.905454e-03
   2.477154e+04    -4.144284e-03
   2.477260e+04    +3.470307e-03
   2.477347e+04    -2.589411e-03
   2.477452e+04    +1.468136e-03
   2.477547e+04    -6.082539e-03
   2.477647e+04    -3.322154e-03
   2.477751e+04    -4.221374e-04
   2.477844e+04    -2.197532e-03
   2.477940e+04    +9.537859e-04
   2.478033e+04    -4.336635e-03
   2.478138e+04    +8.253745e-04
   2.478242e+04    +6.843016e-04
   2.478337e+04    +3.274505e-04
   2.478431e+04    +6.373390e-03
   2.478531e+04    -7.709057e-03
   2.478629e+04    -1.654484e-04
   2.478730e+04    +1.868920e-03
   2.478823e+04    -4.528583e-03
   2.478930e+04    -3.556314e-03
   2.479021e+04    +1.210281e-03
   2.479122e+04    -1.079730e-03
   2.479223e+04    -4.388799e-03
   2.479324e+04    -5.510211e-03
   2.479422e+04    -5.381340e-03
   2.479523e+04    -8.409878e-03
   2.479624e+04    -8.613724e-03
   2.479722e+04    +4.384096e-03
   2.479819e+04    +1.006800e-04
   2.479926e+04    +7.934536e-05
   2.480024e+04    -3.418912e-03
   2.480122e+04    -1.130049e-03
   2.480219e+04    -7.753058e-03
   2.480322e+04    -1.075895e-02
   2.480418e+04    -4.776566e-04
   2.480517e+04    -6.068578e-03
   2.480620e+04    -4.131996e-03
   2.480722e+04    -8.455094e-03
   2.480815e+04    -8.474383e-03
   2.480917e+04    -2.796585e-03
   2.481018e+04    -7.657563e-03
   2.481118e+04    -5.451154e-03
   2.481220e+04    -6.686665e-03
   2.481314e+04    -6.547832e-03
   2.481419e+04    -4.436430e-03
   2.481514e+04    -5.894729e-03
   2.481619e+04    -9.321230e-03
   2.481714e+04    -1.073366e-02
   2.481816e+04    -6.915360e-03
   2.481914e+04    -9.460437e-03
   2.482014e+04    -4.566118e-03
   2.482121e+04    -5.892944e-03
   2.482214e+04    -6.124126e-04
   2.482315e+04    -5.052930e-03
   2.482413e+04    -8.328835e-03
   2.482524e+04    -8.249724e-03
   2.482617e+04    -1.927476e-05
   2.482716e+04    -2.532965e-03
   2.482824e+04    -3.413144e-03
   2.482922e+04    -7.558438e-05
   2.483027e+04    -3.156893e-03
   2.483126e+04    -5.549701e-04
   2.483225e+04    -6.112613e-03
   2.483331e+04    -9.065819e-03
   2.483428e+04    -8.840277e-03
   2.483520e+04    -6.635724e-03
   2.483630e+04    -7.627090e-03
   2.483727e+04    +1.286873e-03
   2.483832e+04    -2.939925e-03
   2.483934e+04    -2.402662e-03
   2.484035e+04    -4.355727e-03
   2.484136e+04    -3.520769e-04
   2.484235e+04    -6.512146e-03
   2.484333e+04    -2.698405e-03
   2.484435e+04    -4.628203e-03
   2.484538e+04    +2.202463e-03
   2.484637e+04    -4.902817e-03
   2.484738e+04    -1.619723e-03
   2.484843e+04    -7.180214e-03
   2.484940e+04    -3.463185e-03
   2.485035e+04    -6.596668e-03
   2.485130e+04    -2.046411e-03
   2.485246e+04    -1.624908e-03
   2.485340e+04    -2.297031e-03
   2.485437e+04    -5.643718e-03
   2.485540e+04    +8.838621e-04
   2.485644e+04    -4.804396e-03
   2.485744e+04    -6.536264e-03
   2.485840e+04    -3.737444e-03
   2.485944e+04    -5.794058e-03
   2.486043e+04    -3.289769e-03
   2.486146e+04    -6.638169e-03
   2.486244e+04    -3.929747e-03
   2.486347e+04    -1.901986e-03
   2.486455e+04    +1.698964e-03
   2.486560e+04    -5.536063e-03
   2.486659e+04    -4.632344e-03
   2.486763e+04    -2.647877e-03
   2.486866e+04    -6.211776e-03
   2.486966e+04    -3.194186e-03
   2.487067e+04    -2.360694e-03
   2.487171e+04    -1.602276e-03
   2.487272e+04    -7.787847e-03
   2.487373e+04    -1.875215e-03
   2.487476e+04    +3.724024e-04
   2.487580e+04    -2.167266e-03
   2.487677e+04    -1.830224e-03
   2.487777e+04    +7.203869e-04
   2.487880e+04    +1.599489e-03
   2.487979e+04    +5.430622e-03
   2.488081e+04    +2.031715e-03
   2.488183e+04    -2.739476e-03
   2.488277e+04    -6.239671e-03
   2.488374e+04    -3.082337e-03
   2.488478e+04    -5.661950e-03
   2.488575e+04    -3.703504e-03
   2.488678e+04    +5.670946e-03
   2.488785e+04    +5.187661e-04
   2.488882e+04    -2.060997e-03
   2.488975e+04    +1.538352e-03
   2.489084e+04    -4.213578e-03
   2.489181e+04    -7.943886e-03
   2.489290e+04    -1.556746e-03
   2.489386e+04    -2.240429e-03
   2.489490e+04    -6.243558e-03
   2.489602e+04    -2.729901e-03
   2.489699e+04    -3.256814e-03
   2.489806e+04    +1.913531e-03
   2.489900e+04    -5.586194e-03
   2.490009e+04    -1.124440e-02
   2.490107e+04    -1.997985e-03
   2.490215e+04    -4.459715e-03
   2.490314e+04    +5.893392e-03
   2.490420e+04    +5.952888e-04
   2.490520e+04    +1.492679e-03
   2.490621e+04    -1.083183e-03
   2.490722e+04    -5.967820e-03
   2.490824e+04    +2.625621e-03
   2.490927e+04    -2.999448e-03
   2.491037e+04    -3.076658e-03
   2.491133e+04    -6.382511e-03
   2.491235e+04    -8.810147e-03
   2.491336e+04    -8.111139e-03
   2.491440e+04    -3.600833e-03
   2.491533e+04    +8.084357e-04
   2.491640e+04    -6.224950e-03
   2.491743e+04    -6.322978e-03
   2.491839e+04    -3.492700e-03
   2.491948e+04    -1.724848e-03
   2.492047e+04    -2.988298e-03
   2.492141e+04    -6.688580e-03
   2.492252e+04    +8.634170e-04
   2.492350e+04    +5.308216e-04
   2.492457e+04    +2.382519e-03
   2.492552e+04    +3.451608e-04
   2.492656e+04    +2.780434e-03
   2.492759e+04    +1.791146e-04
   2.492865e+04    +2.279563e-03
   2.492970e+04    -3.927343e-03
   2.493064e+04    -7.073997e-04
   2.493168e+04    -3.946919e-03
   2.493277e+04    +3.022733e-03
   2.493381e+04    -5.019161e-04
   2.493480e+04    -2.984966e-03
   2.493589e+04    +2.972701e-04
   2.493692e+04    -2.781670e-03
   2.493794e+04    -1.170332e-03
   2.493897e+04    -3.733014e-04
   2.493998e+04    -4.513790e-04
   2.494101e+04    +3.247205e-03
   2.494197e+04    -3.978251e-03
   2.494298e+04    -2.021313e-04
   2.494407e+04    -2.141150e-03
